ceeb,ncessch
263480,293081002128
263485,293084002131
260590,291551000729
263490,293087002134
263165,292760001695
263500,293099002141
263505,292376001431
263510,293102002145
263515,293105002151
263520,293107002152
263525,292871001774
263537,293111002163
263545,293144002175
263550,293146002181
263555,293150002186
263573,293153002197
263580,293156002199
263585,293162002204
263590,293165002208
263610,293168002215
263600,293171002220
263605,293183002226
263615,293192002235
263620,293195002237
260948,292685001624
263630,293201002243
263645,293207002245
263650,293211002255
263660,293219002257
263665,293222002260
263670,293225002262
263675,293231002266
263685,293249002270
529045,690003000018
529038,690003000022
529041,690003000003
529044,690003000021
529047,690003000004
250000,280036000009
250006,280294001063
250018,280099000111
250050,280045000029
250052,280294000581
250090,280060000049
250095,280468000976
250100,280054000042
250105,280225000429
250120,280405000766
250158,280459000857
250130,280057000045
250190,280426000803
250195,280204001041
250204,280069000071
250223,280063000053
250270,280411000775
250277,280435000821
250285,280264000512
250300,280082001024
250305,280375000717
252955,280375000721
250325,280383001074
250326,280383001076
250335,280084000092
250336,280084000093
250340,280264000513
250350,280264000515
250355,280264000516
250360,280151000222
250378,280087000097
250410,280285000548
250415,280273001125
250420,280087000098
250425,280279000541
250444,280090001026
250440,280090000101
250465,280354001070
250476,280225000431
250480,280252000487
250860,280252000488
250485,280252000238
250497,280252000491
250530,280141000207
252360,590000700047
250548,280105000118
250550,280110000137
250551,280111000139
250580,280075000076
250582,280075000077
250575,280075000079
250585,280109000131
250595,280114000146
250600,280423000798
250603,280423001091
250605,280129000177
250608,280129000179
250635,280243000471
250645,280117000149
250646,280119101196
250661,280282000545
250659,280282000546
250668,280120000154
251409,280119401201
250665,280273001127
250666,280273000531
250695,280039001152
250697,280126000171
251480,280039000020
250720,280342000659
250740,280122000168
250780,280231001116
250760,280315001135
250766,280315000940
250225,280177000285
250820,280135000201
250850,280136000544
250852,280198000339
250857,280366000701
250870,280228000450
250873,280144000211
250880,280051000036
250890,280456001097
250902,280456000856
250905,280327000638
250920,280222000427
250955,280383001075
250956,280383000739
250960,280147000213
250969,280390000748
250973,280282001247
250985,280210000949
252260,280348000935
250995,280039000018
251030,280162000244
251035,280468000975
251047,280258001123
251055,280165000256
251057,280258001124
251075,280168000262
251082,280171000276
251085,280177000288
251135,280294000580
251175,280180000310
251170,280149000218
251180,280240001171
251205,280183000315
251210,280138000204
251224,280132000187
251245,280060000050
251265,280189001037
252085,280285000553
251275,280195000335
251300,280132000190
251305,280096000108
251315,280201000345
251314,280201000347
253160,280216001045
251330,280423000800
251335,280207000352
251360,280258000503
251370,280426001227
251426,280219001053
251390,280219000384
251400,280219000390
251405,280219000396
251406,280118901194
251411,280119001195
251427,280219000403
251410,280219000423
251420,280219000409
251422,280219000377
251450,280297001158
252278,280174001153
251474,280051001020
251475,280234000460
251490,280390000746
251525,280246000479
251540,280228000443
251520,280228000451
251570,280159000232
251575,280261001059
251603,280198001114
252933,280198001154
251625,280042000027
251619,280042001100
251635,280267000520
251672,280270000523
251673,280270000526
251677,280270000525
251685,280156000228
251710,280276000535
251800,280456000852
251720,280342000658
251730,280330000642
251740,280279001220
251757,280399000755
251765,280408000773
251780,280210000361
251795,280381000730
251823,280288000557
251825,280288000556
251855,280153000224
251857,280153000225
251870,280399001086
251900,280243000468
251915,280291000567
251920,280243000469
251929,280291001132
251935,280243000470
251970,280402000758
251980,280249000482
251976,280249001117
252010,280255000494
252035,280390001184
252072,280300000587
252075,280081000088
252080,280129000181
252090,280435000823
252095,280435000824
252118,280303000605
252102,280303000608
252130,280309000613
252138,280435000822
252140,280312000615
252150,280357001071
252160,280375000719
252170,280318000626
252180,280093000104
252185,280270000527
252196,280336001066
252205,280336000650
250250,280216001046
252210,280339000654
252220,280132000193
252241,280237000463
252242,280345000663
252244,280237000936
252265,280348000678
252280,280351000684
251415,280352000003
252305,280383000740
252330,280353001068
252380,280306000612
252385,280360000692
252400,280363000695
252427,280399000757
252455,280369000706
252452,280366000702
252457,280366000703
252465,280372000708
252490,280102000116
252495,280285000551
252505,280225000435
252530,280383000742
252532,280240001200
252535,280240001172
252542,280378001182
252540,280378000725
252550,280402000759
252552,280402000761
252564,280186000324
252560,280186000328
252561,280119101197
250958,280383000743
252582,280387000744
252591,280279001257
252607,280411000776
252610,280411000778
252630,280396000753
252640,280066000066
252635,280066000064
252658,280420001211
251805,280051000039
252675,280255000496
252685,280383001079
252700,280321000630
252725,280390000749
252730,280129000182
252735,280393000751
252745,280255000497
252755,280078000087
252762,280072000072
252815,280294000582
252820,280132001569
252823,280132000196
252830,280414000783
252850,280459000859
252876,280324000636
252888,280240001173
252927,280402000762
251375,280186000902
252963,280426000927
252990,280210000362
253002,280429000808
252999,280429001147
253010,280432000819
253012,280432000820
253020,280444000833
253045,280444000834
253048,280444000836
253062,280438000825
253080,280184000319
253095,280216001050
253100,280087000099
253138,280447000830
253125,280447000842
253165,280327000640
253178,280252000490
253200,280450000845
253220,280453000850
253221,280453001096
253235,280465000873
253240,280099000114
253245,280122000169
253280,280462000865
253290,280375000722
253303,280417000790
253310,280474000882
253330,280471000879
253352,280477000888
250210,280480000890
270000,300174000002
270005,300186000004
270015,300203000015
270025,300225000020
270035,300245000025
270040,300264000030
270045,300273000035
270050,300327000043
270055,300333000046
270060,300345000048
270070,300375000054
270075,302556000732
270065,300384000058
270085,300390000090
270086,300390000091
270079,300390000871
270090,301512000461
270095,300450000104
270098,302891101086
270100,300459000113
270115,300468000115
270120,300480000118
270125,300486000119
270130,300492000122
270135,300504000125
270140,300519000136
270150,590000200002
270170,300531000156
270175,300591000170
270180,300611500177
270185,300621000179
270190,300627000182
270195,300633000184
270200,300681000187
270205,300093301026
270210,300708000194
270215,300714000203
270220,300720000205
270225,300732000210
270230,300741000215
270235,300786000225
270240,300813000232
270245,300819000236
270250,300828000238
270255,302145000641
270260,300885000252
270265,300309000041
270275,300912000261
270280,300921000263
270285,300939000266
270295,300561000162
270300,300993000277
270305,301677000521
270310,301017000281
270315,301029000284
270320,301104000299
270325,301110000301
270330,301119000304
270335,301126000307
270340,301146000311
270345,301152000313
270350,301158000315
270355,301165000317
270360,301185000322
270365,301221000333
270370,301230000335
270375,301585000486
270380,301242000343
270385,300834000240
270390,301299000352
270397,301305000379
270400,301305000380
270405,300010000114
270410,301326000389
270415,301334000397
270420,301340000400
270425,301347000402
270430,301353000404
270440,301359000411
270443,301366000413
270442,300009900924
270449,301383000429
270455,301383000430
270465,301407000437
270475,301437000444
270480,301443000446
270490,301464000449
270495,301476000454
270505,301526000464
270510,301502000466
270515,301188000323
270520,301539000469
270525,301542000470
270540,301602000493
270542,300009500137
270545,301623000501
270550,301629000503
270555,301053000287
270565,301653000518
270570,301671000520
270572,301681000892
270575,302010000611
270580,301704000534
270585,301758000546
270590,301764000548
270600,301817000552
270605,301827000555
270610,300793000226
270617,301854000824
270618,301854000562
270625,301854000564
270640,301890000589
270650,301917000594
270660,301950000600
270670,301974000603
270675,301992000606
270274,590001700129
270680,302007000610
270685,302022000614
270690,301284000349
270695,302085000623
270700,302096000626
270705,302100000628
270710,302109000633
270715,302127000638
270720,302154000644
270722,301336000398
270725,302190000650
270730,302211000655
270735,302226000657
270740,302241000660
270745,302271000665
270750,302280000670
270755,302292000672
270760,302307000675
270765,302316000677
270770,302323000679
270775,302334000681
270780,302340000683
270785,300611000175
270790,302493000715
270800,302514000722
270805,302355000686
270810,302367000688
270812,301854000563
270815,302391000694
270820,302397000696
270825,302418000698
270830,302423000702
270835,302433000704
270840,302499000717
270845,302505000720
270855,302532000726
270860,302547000729
270865,302595000736
270870,302610000738
270875,302619000741
270880,300498000123
270885,302658000749
270890,302667000751
270895,302673000753
270900,302709000759
270905,302727000763
270918,302763000769
270915,302773000771
270930,302877000803
270920,302779000775
270925,302784000778
270935,302793000780
270940,302802000783
270945,302817000786
270955,302838000790
270960,302847000792
270965,302862000799
270970,301470000452
344353,370333002595
342691,370231002633
340020,370216003106
340025,370216002208
340035,370432000022
340039,370432002890
340065,370078000318
