zip_name,median_household_income,medincome_total,medincome_under25,medincome_2544,medincome_4564,medincome_65plus,state_fips_code,zip_code
ZCTA5 01876,102934,102934,-666666666,122877,120455,52033,25,01876
ZCTA5 01879,113489,113489,-666666666,126226,140160,61600,25,01879
ZCTA5 01880,100693,100693,-666666666,138444,120686,66182,25,01880
ZCTA5 01886,144917,144917,-666666666,151491,166810,63618,25,01886
ZCTA5 01887,125922,125922,111613,150652,133125,66775,25,01887
ZCTA5 01890,169623,169623,76500,205000,221086,89833,25,01890
ZCTA5 01901,24446,24446,-666666666,60602,-666666666,11517,25,01901
ZCTA5 01902,46224,46224,31985,51175,59097,26813,25,01902
ZCTA5 01904,81788,81788,31970,81389,105625,61031,25,01904
ZCTA5 01905,62927,62927,36935,66627,68587,31788,25,01905
ZCTA5 01906,88630,88630,-666666666,98036,109881,57533,25,01906
ZCTA5 01907,112761,112761,-666666666,124697,148902,54076,25,01907
ZCTA5 01908,97778,97778,-666666666,120370,135298,57105,25,01908
ZCTA5 01913,82468,82468,-666666666,104750,90060,52917,25,01913
ZCTA5 01915,80586,80586,56016,100000,99914,47674,25,01915
ZCTA5 01921,184007,184007,-666666666,215673,217944,98750,25,01921
ZCTA5 01922,128083,128083,-666666666,187733,143417,72167,25,01922
ZCTA5 01923,89250,89250,-666666666,106495,118029,49011,25,01923
ZCTA5 01929,106283,106283,-666666666,126713,116855,57969,25,01929
ZCTA5 01930,72574,72574,29808,75919,86987,51083,25,01930
ZCTA5 01937,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,01937
ZCTA5 01938,93212,93212,54740,93370,116454,57768,25,01938
ZCTA5 01940,119602,119602,55278,158239,159583,66469,25,01940
ZCTA5 01944,148854,148854,-666666666,127045,197398,86771,25,01944
ZCTA5 01945,123333,123333,-666666666,163250,143686,72723,25,01945
ZCTA5 01949,125204,125204,-666666666,161927,160429,74167,25,01949
ZCTA5 01950,109839,109839,45733,133469,129808,68333,25,01950
ZCTA5 01951,95345,95345,-666666666,90095,119196,73773,25,01951
ZCTA5 01952,81626,81626,-666666666,104107,95609,56500,25,01952
ZCTA5 01960,73290,73290,-666666666,86743,93971,48436,25,01960
ZCTA5 01966,85208,85208,-666666666,86864,100938,69031,25,01966
ZCTA5 01969,115909,115909,-666666666,133438,150833,70221,25,01969
ZCTA5 01970,68860,68860,40469,84163,68121,50635,25,01970
ZCTA5 01982,127813,127813,-666666666,116098,165521,58625,25,01982
ZCTA5 01983,136863,136863,-666666666,193102,161836,68152,25,01983
ZCTA5 01984,128056,128056,-666666666,156211,195893,70515,25,01984
ZCTA5 01985,149167,149167,-666666666,207019,180938,78472,25,01985
ZCTA5 02019,101477,101477,96402,119596,123688,42246,25,02019
ZCTA5 02021,105919,105919,82935,130568,128946,57446,25,02021
ZCTA5 02025,145679,145679,-666666666,250001,206071,56976,25,02025
ZCTA5 02026,100680,100680,49875,132448,124418,55156,25,02026
ZCTA5 02030,250001,250001,-666666666,250001,250001,159000,25,02030
ZCTA5 02032,155474,155474,-666666666,160882,176403,72143,25,02032
ZCTA5 02035,96062,96062,243611,114167,105000,65031,25,02035
ZCTA5 02038,122607,122607,64450,140061,150073,55133,25,02038
ZCTA5 02043,142435,142435,-666666666,227500,195795,56190,25,02043
ZCTA5 02045,88476,88476,-666666666,105903,105285,62742,25,02045
ZCTA5 02047,45655,45655,-666666666,-666666666,-666666666,-666666666,25,02047
ZCTA5 02048,120613,120613,48750,116627,136694,73586,25,02048
ZCTA5 02050,102249,102249,-666666666,134967,118878,62317,25,02050
ZCTA5 02052,160963,160963,-666666666,162800,194453,85417,25,02052
ZCTA5 02053,132823,132823,112852,143750,157911,61711,25,02053
ZCTA5 02054,106164,106164,-666666666,107083,109913,72857,25,02054
ZCTA5 02056,151279,151279,-666666666,162404,174667,84970,25,02056
ZCTA5 02061,157987,157987,-666666666,200375,171500,69223,25,02061
ZCTA5 02062,90133,90133,73636,103811,106086,56029,25,02062
ZCTA5 02066,130893,130893,-666666666,185350,151223,65192,25,02066
ZCTA5 02067,141596,141596,-666666666,163068,176471,83986,25,02067
ZCTA5 02071,110809,110809,-666666666,111063,118194,69821,25,02071
ZCTA5 02072,83519,83519,-666666666,91682,100018,58333,25,02072
ZCTA5 02081,117535,117535,-666666666,127875,155492,56101,25,02081
ZCTA5 02090,160329,160329,-666666666,200606,204327,87708,25,02090
ZCTA5 02093,126613,126613,-666666666,153824,137578,62563,25,02093
ZCTA5 02108,146958,146958,2499,121600,248622,140500,25,02108
ZCTA5 02109,163173,163173,-666666666,159524,226765,101250,25,02109
ZCTA5 02110,142869,142869,-666666666,143949,250001,89917,25,02110
ZCTA5 02111,53596,53596,-666666666,95667,69258,23250,25,02111
ZCTA5 02113,100483,100483,70500,115521,91648,-666666666,25,02113
ZCTA5 02114,96563,96563,48106,120296,74940,46250,25,02114
ZCTA5 02115,43144,43144,12667,90317,53111,14924,25,02115
ZCTA5 02116,110280,110280,-666666666,129688,149857,58750,25,02116
ZCTA5 02118,67805,67805,22813,115977,54363,17927,25,02118
ZCTA5 02119,31900,31900,38523,42394,35600,16849,25,02119
ZCTA5 02120,38300,38300,42975,55781,30904,18276,25,02120
ZCTA5 02121,32500,32500,32222,34537,38472,25395,25,02121
ZCTA5 02122,60313,60313,46875,75491,72500,40625,25,02122
ZCTA5 02124,58105,58105,68516,61297,70269,39216,25,02124
ZCTA5 02125,57649,57649,27356,77620,61882,26442,25,02125
ZCTA5 02126,55024,55024,49444,49635,64738,41891,25,02126
ZCTA5 02127,109149,109149,90000,143811,70298,21742,25,02127
ZCTA5 02128,60579,60579,49940,74518,65257,29754,25,02128
ZCTA5 02129,128403,128403,-666666666,153167,125000,44813,25,02129
ZCTA5 02130,94733,94733,72941,111686,98736,50550,25,02130
ZCTA5 02131,80578,80578,48287,94385,86435,54848,25,02131
ZCTA5 02132,103337,103337,50096,124455,126316,52773,25,02132
ZCTA5 02134,62614,62614,35653,73700,64313,37500,25,02134
ZCTA5 02135,78416,78416,60114,100388,86883,22615,25,02135
ZCTA5 02136,69262,69262,36336,70609,85243,44615,25,02136
ZCTA5 02138,105065,105065,45625,100396,144821,108356,25,02138
ZCTA5 02139,105061,105061,115347,120114,105606,46042,25,02139
ZCTA5 02140,103738,103738,49044,135290,102930,44208,25,02140
ZCTA5 02141,84142,84142,76607,116075,68450,30112,25,02141
ZCTA5 02142,121484,121484,40694,120313,167692,195536,25,02142
ZCTA5 02143,98374,98374,74803,112623,102941,34946,25,02143
ZCTA5 02144,113958,113958,109035,139435,104063,45022,25,02144
ZCTA5 02145,83208,83208,66838,100946,80000,41523,25,02145
ZCTA5 02148,65975,65975,42045,70098,79114,32632,25,02148
ZCTA5 02149,65528,65528,53194,67912,70462,39643,25,02149
ZCTA5 02150,56737,56737,55821,63802,57074,28192,25,02150
ZCTA5 02151,62605,62605,45700,69061,74727,36299,25,02151
ZCTA5 02152,74069,74069,39321,85917,84572,39535,25,02152
ZCTA5 02155,96486,96486,37619,121089,104474,53695,25,02155
ZCTA5 02163,53214,53214,-666666666,51000,-666666666,-666666666,25,02163
ZCTA5 02169,72537,72537,59191,91386,81849,31648,25,02169
ZCTA5 02170,83734,83734,56431,93542,93688,46227,25,02170
ZCTA5 02171,84034,84034,66810,93531,96071,58145,25,02171
ZCTA5 02176,106955,106955,41853,144375,123187,51594,25,02176
ZCTA5 02180,101549,101549,56250,119524,134757,57438,25,02180
ZCTA5 02184,96522,96522,103295,109669,114719,53710,25,02184
ZCTA5 02186,133718,133718,-666666666,172083,168162,56929,25,02186
ZCTA5 02188,86285,86285,-666666666,105263,108198,49907,25,02188
ZCTA5 02189,76157,76157,-666666666,86620,99400,48278,25,02189
ZCTA5 02190,95563,95563,-666666666,108750,101456,57227,25,02190
ZCTA5 02191,78517,78517,-666666666,86094,103821,57775,25,02191
ZCTA5 02199,83464,83464,-666666666,96000,-666666666,28333,25,02199
ZCTA5 02203,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02203
ZCTA5 02210,170588,170588,-666666666,171127,217159,-666666666,25,02210
ZCTA5 02215,45856,45856,5870,64265,73618,23646,25,02215
ZCTA5 02301,52373,52373,39816,56067,64910,32185,25,02301
ZCTA5 02302,70191,70191,-666666666,66296,76967,52940,25,02302
ZCTA5 02322,85200,85200,-666666666,125509,95938,45104,25,02322
ZCTA5 02324,95675,95675,45967,105130,122316,62872,25,02324
ZCTA5 02330,70959,70959,-666666666,101369,100602,43491,25,02330
ZCTA5 02332,128173,128173,-666666666,154730,183419,81612,25,02332
ZCTA5 02333,90528,90528,56453,99766,114833,49507,25,02333
ZCTA5 02338,92774,92774,-666666666,115417,104833,45833,25,02338
ZCTA5 02339,127981,127981,-666666666,140055,168015,72589,25,02339
ZCTA5 02341,96693,96693,-666666666,117353,114730,59643,25,02341
ZCTA5 02343,75273,75273,-666666666,84024,105323,52393,25,02343
ZCTA5 02346,83631,83631,-666666666,88553,122761,51875,25,02346
ZCTA5 02347,106633,106633,-666666666,125000,116385,61471,25,02347
ZCTA5 02351,99381,99381,-666666666,140208,97478,50682,25,02351
ZCTA5 02356,125205,125205,-666666666,152455,157735,66824,25,02356
ZCTA5 02357,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02357
ZCTA5 02359,103905,103905,-666666666,116146,125985,51767,25,02359
ZCTA5 02360,90279,90279,60580,97690,103998,67391,25,02360
ZCTA5 02364,96104,96104,-666666666,118676,126467,49115,25,02364
ZCTA5 02366,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02366
ZCTA5 02367,94167,94167,-666666666,113750,111875,63813,25,02367
ZCTA5 02368,82902,82902,-666666666,83150,100518,54158,25,02368
ZCTA5 02370,78011,78011,32221,90560,103883,44498,25,02370
ZCTA5 02375,100136,100136,-666666666,116125,116310,54800,25,02375
ZCTA5 02379,97404,97404,-666666666,122649,108190,58672,25,02379
ZCTA5 02382,86570,86570,30917,91148,106829,45410,25,02382
ZCTA5 02420,195494,195494,-666666666,236750,232500,108056,25,02420
ZCTA5 02421,178358,178358,-666666666,219821,226161,106125,25,02421
ZCTA5 02445,132688,132688,120833,143971,157305,82544,25,02445
ZCTA5 02446,98978,98978,20151,105396,145938,82449,25,02446
ZCTA5 02451,111587,111587,90769,140777,112581,70132,25,02451
ZCTA5 02452,90755,90755,35526,99414,107083,60781,25,02452
ZCTA5 02453,86787,86787,61518,113807,86371,43329,25,02453
ZCTA5 02457,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02457
ZCTA5 02458,117137,117137,235448,122721,159010,76324,25,02458
ZCTA5 02459,195336,195336,-666666666,206750,250001,121500,25,02459
ZCTA5 02460,126659,126659,169722,132857,166625,85000,25,02460
ZCTA5 02461,164583,164583,-666666666,181477,202019,87679,25,02461
ZCTA5 02462,115556,115556,-666666666,211477,189219,53542,25,02462
ZCTA5 02464,122098,122098,-666666666,144122,133438,74653,25,02464
ZCTA5 02465,157563,157563,-666666666,188831,196350,76401,25,02465
ZCTA5 02466,121037,121037,35476,141382,144602,66573,25,02466
ZCTA5 02467,132399,132399,33859,116042,186563,120196,25,02467
ZCTA5 02468,241190,241190,-666666666,250001,250001,161607,25,02468
ZCTA5 02472,101397,101397,34960,120678,103984,58299,25,02472
ZCTA5 02474,112150,112150,-666666666,138265,133877,59844,25,02474
ZCTA5 02476,102214,102214,58125,122415,133631,58466,25,02476
ZCTA5 02478,129309,129309,69028,146326,162740,65687,25,02478
ZCTA5 02481,223917,223917,-666666666,250001,250001,128281,25,02481
ZCTA5 02482,168361,168361,-666666666,238333,250001,98611,25,02482
ZCTA5 02492,168542,168542,-666666666,218269,210100,100430,25,02492
ZCTA5 02493,207702,207702,-666666666,250001,250001,78681,25,02493
ZCTA5 02494,133375,133375,2499,198295,199479,59286,25,02494
ZCTA5 02532,70068,70068,65329,67230,90038,53792,25,02532
ZCTA5 02534,92824,92824,-666666666,-666666666,-666666666,141288,25,02534
ZCTA5 02535,96061,96061,-666666666,-666666666,97083,97679,25,02535
ZCTA5 02536,72489,72489,34032,81887,85952,56112,25,02536
ZCTA5 02537,109707,109707,-666666666,145769,155543,76029,25,02537
ZCTA5 02538,69327,69327,-666666666,44973,87115,42870,25,02538
ZCTA5 02539,78902,78902,-666666666,60375,123048,52857,25,02539
ZCTA5 02540,78603,78603,-666666666,46250,112159,70852,25,02540
ZCTA5 02542,53031,53031,53281,49423,125833,-666666666,25,02542
ZCTA5 02543,99444,99444,-666666666,-666666666,-666666666,96429,25,02543
ZCTA5 02553,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02553
ZCTA5 02554,107683,107683,-666666666,103983,119392,84643,25,02554
ZCTA5 02556,96645,96645,-666666666,-666666666,129926,85685,25,02556
ZCTA5 02557,75294,75294,-666666666,95982,88958,47842,25,02557
ZCTA5 02558,45326,45326,-666666666,-666666666,-666666666,45272,25,02558
ZCTA5 02559,73491,73491,-666666666,88578,80464,50057,25,02559
ZCTA5 02561,86422,86422,-666666666,-666666666,-666666666,86164,25,02561
ZCTA5 02562,103306,103306,-666666666,106328,127778,64821,25,02562
ZCTA5 02563,93306,93306,-666666666,89940,114545,69663,25,02563
ZCTA5 02564,112647,112647,-666666666,-666666666,-666666666,75795,25,02564
ZCTA5 02568,51456,51456,-666666666,49549,57461,51290,25,02568
ZCTA5 02571,63805,63805,-666666666,47188,92534,48679,25,02571
ZCTA5 02575,95351,95351,-666666666,112548,96009,76010,25,02575
ZCTA5 02576,80473,80473,-666666666,119444,104659,41835,25,02576
ZCTA5 02584,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02584
ZCTA5 02601,54414,54414,-666666666,62572,61636,37389,25,02601
ZCTA5 02630,115129,115129,-666666666,119766,112326,105583,25,02630
ZCTA5 02631,75286,75286,-666666666,74474,88385,59653,25,02631
ZCTA5 02632,86356,86356,-666666666,114150,103967,63613,25,02632
ZCTA5 02633,83625,83625,-666666666,73977,108413,63871,25,02633
ZCTA5 02635,68590,68590,-666666666,64792,64583,78654,25,02635
ZCTA5 02637,188021,188021,-666666666,-666666666,-666666666,188229,25,02637
ZCTA5 02638,83632,83632,-666666666,71250,99779,76920,25,02638
ZCTA5 02639,52719,52719,-666666666,47879,53333,67125,25,02639
ZCTA5 02641,62888,62888,-666666666,-666666666,-666666666,-666666666,25,02641
ZCTA5 02642,71981,71981,-666666666,95305,68906,71926,25,02642
ZCTA5 02643,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02643
ZCTA5 02644,98182,98182,-666666666,90764,121779,63500,25,02644
ZCTA5 02645,78689,78689,-666666666,85583,90550,62361,25,02645
ZCTA5 02646,67773,67773,-666666666,91705,71125,63472,25,02646
ZCTA5 02647,77344,77344,-666666666,-666666666,-666666666,-666666666,25,02647
ZCTA5 02648,87060,87060,-666666666,103544,103000,73974,25,02648
ZCTA5 02649,77019,77019,-666666666,80500,92961,64393,25,02649
ZCTA5 02650,91174,91174,-666666666,-666666666,127717,80341,25,02650
ZCTA5 02651,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02651
ZCTA5 02652,70921,70921,-666666666,35511,75417,72303,25,02652
ZCTA5 02653,73819,73819,-666666666,111250,107500,64781,25,02653
ZCTA5 02655,83750,83750,-666666666,86607,88125,78125,25,02655
ZCTA5 02657,59063,59063,-666666666,96959,59315,48516,25,02657
ZCTA5 02659,70694,70694,-666666666,-666666666,102083,60380,25,02659
ZCTA5 02660,61694,61694,-666666666,88315,82250,47940,25,02660
ZCTA5 02663,64464,64464,-666666666,-666666666,-666666666,64063,25,02663
ZCTA5 02664,60432,60432,-666666666,75208,62440,53333,25,02664
ZCTA5 02666,67526,67526,-666666666,-666666666,220428,-666666666,25,02666
ZCTA5 02667,75096,75096,-666666666,101293,83750,66406,25,02667
ZCTA5 02668,100379,100379,-666666666,-666666666,101799,73000,25,02668
ZCTA5 02669,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,25,02669
ZCTA5 02670,65486,65486,-666666666,33355,68125,67500,25,02670
ZCTA5 02671,75417,75417,-666666666,76333,122614,64375,25,02671
ZCTA5 02672,76417,76417,-666666666,76292,-666666666,-666666666,25,02672
ZCTA5 02673,63980,63980,-666666666,73281,67917,52391,25,02673
ZCTA5 02675,74654,74654,-666666666,89583,87188,64559,25,02675
ZCTA5 02702,95927,95927,-666666666,82279,128690,66406,25,02702
ZCTA5 02703,74962,74962,42029,89782,95225,43284,25,02703
ZCTA5 02713,-666666666,-666666666,-666666666,-666666666,112500,-666666666,25,02713
ZCTA5 02715,101216,101216,-666666666,106573,120729,43723,25,02715
ZCTA5 02717,85139,85139,-666666666,101667,117059,48015,25,02717
ZCTA5 02718,93184,93184,-666666666,93774,102917,66280,25,02718
ZCTA5 02719,67394,67394,-666666666,82721,92917,40976,25,02719
ZCTA5 02720,51790,51790,29083,55069,60129,36563,25,02720
ZCTA5 02721,40173,40173,30976,44543,47128,25169,25,02721
ZCTA5 02723,40318,40318,43641,45083,52670,22770,25,02723
ZCTA5 02724,39942,39942,23010,48886,40781,29576,25,02724
ZCTA5 02725,87458,87458,-666666666,113571,86071,46985,25,02725
ZCTA5 02726,83346,83346,-666666666,104904,97031,47239,25,02726
ZCTA5 02738,81928,81928,-666666666,101500,92375,57083,25,02738
ZCTA5 02739,94360,94360,-666666666,113800,105816,82986,25,02739
ZCTA5 02740,42314,42314,34367,48804,56015,29411,25,02740
ZCTA5 02743,80221,80221,-666666666,86689,111696,43063,25,02743
ZCTA5 02744,44252,44252,43487,55385,47778,23635,25,02744
ZCTA5 02745,61267,61267,17063,71458,72435,40088,25,02745
ZCTA5 02746,35018,35018,33273,43285,36617,21583,25,02746
ZCTA5 02747,82963,82963,-666666666,93967,117143,49222,25,02747
ZCTA5 02748,87326,87326,-666666666,101058,104293,54375,25,02748
ZCTA5 02760,90558,90558,51484,96882,107634,48826,25,02760
ZCTA5 02762,96066,96066,-666666666,103068,101920,48795,25,02762
ZCTA5 02763,126339,126339,-666666666,150078,126875,59145,25,02763
ZCTA5 02764,79725,79725,-666666666,84931,83047,57422,25,02764
ZCTA5 02766,111042,111042,-666666666,130833,132240,56603,25,02766
ZCTA5 02767,101826,101826,2499,133438,118843,58836,25,02767
ZCTA5 02769,116585,116585,51500,109926,146536,49792,25,02769
ZCTA5 02770,103459,103459,-666666666,114531,124167,67681,25,02770
ZCTA5 02771,90078,90078,-666666666,96467,109135,48517,25,02771
ZCTA5 02777,86637,86637,-666666666,103910,94188,55697,25,02777
ZCTA5 02779,103182,103182,-666666666,91029,116319,58359,25,02779
ZCTA5 02780,58546,58546,32470,62464,71898,39898,25,02780
ZCTA5 02790,80430,80430,-666666666,108929,98059,42309,25,02790
ZCTA5 02791,68913,68913,-666666666,-666666666,86587,68370,25,02791
ZCTA5 02802,69321,69321,-666666666,-666666666,-666666666,-666666666,44,02802
ZCTA5 02804,108672,108672,-666666666,111406,115603,51513,44,02804
ZCTA5 02806,125125,125125,11818,135300,149522,66384,44,02806
ZCTA5 02807,59423,59423,-666666666,-666666666,79722,36250,44,02807
ZCTA5 02808,74500,74500,-666666666,71432,87574,55208,44,02808
ZCTA5 02809,72422,72422,65893,73425,94294,58000,44,02809
ZCTA5 02812,113221,113221,-666666666,103681,173077,-666666666,44,02812
ZCTA5 02813,78209,78209,-666666666,77716,96274,68523,44,02813
ZCTA5 02814,89531,89531,-666666666,82206,112614,54125,44,02814
ZCTA5 02815,194450,194450,-666666666,-666666666,-666666666,-666666666,44,02815
ZCTA5 02816,72471,72471,58991,89206,88043,43114,44,02816
ZCTA5 02817,119688,119688,-666666666,134766,126696,61645,44,02817
ZCTA5 02818,102621,102621,-666666666,118472,141771,61339,44,02818
ZCTA5 02822,83024,83024,-666666666,89722,117778,64779,44,02822
ZCTA5 02825,87829,87829,-666666666,97470,102391,54342,44,02825
ZCTA5 02826,91964,91964,-666666666,-666666666,-666666666,103125,44,02826
ZCTA5 02827,82946,82946,-666666666,88250,96944,52813,44,02827
ZCTA5 02828,86772,86772,-666666666,130583,110192,51953,44,02828
ZCTA5 02830,84970,84970,-666666666,116607,103664,37250,44,02830
ZCTA5 02831,95000,95000,-666666666,125852,135029,60484,44,02831
ZCTA5 02832,80128,80128,-666666666,101346,100469,56953,44,02832
ZCTA5 02833,88902,88902,-666666666,100882,94402,27721,44,02833
ZCTA5 02835,111110,111110,-666666666,154444,123333,73917,44,02835
ZCTA5 02836,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,44,02836
ZCTA5 02837,89353,89353,-666666666,89787,117583,69464,44,02837
ZCTA5 02838,62697,62697,-666666666,57167,63750,43603,44,02838
ZCTA5 02839,68258,68258,-666666666,100378,73824,50432,44,02839
ZCTA5 02840,66805,66805,31563,72933,66019,65456,44,02840
ZCTA5 02841,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,44,02841
ZCTA5 02842,74022,74022,60076,78980,108542,43822,44,02842
ZCTA5 02852,86625,86625,-666666666,90852,105112,60893,44,02852
ZCTA5 02857,96004,96004,-666666666,94231,110871,68319,44,02857
